"ET_ID","Region_Nam","District_N","Ward_Name","region","district","ward"
2202,"Kigoma","Buhigwe","Munanila","kigoma","buhigwe","munanila"
2203,"Kigoma","Buhigwe","Mwayaya","kigoma","buhigwe","mwayaya"
2204,"Kigoma","Kakonko","Nyabibuye","kigoma","kakonko","nyabibuye"
2205,"Kigoma","Kakonko","Nyamtukuza","kigoma","kakonko","nyamtukuza"
2206,"Kigoma","Kakonko","Muhange","kigoma","kakonko","muhange"
2207,"Kigoma","Kakonko","Kasunga","kigoma","kakonko","kasunga"
2208,"Kigoma","Kakonko","Kakonko","kigoma","kakonko","kakonko"
2209,"Kigoma","Kakonko","Kiziguzigu","kigoma","kakonko","kiziguzigu"
2210,"Kigoma","Kakonko","Rugenge","kigoma","kakonko","rugenge"
2211,"Kigoma","Kakonko","Kasanda","kigoma","kakonko","kasanda"
2212,"Kigoma","Kakonko","Gwamumpu","kigoma","kakonko","gwamumpu"
2213,"Kigoma","Kakonko","Katanga","kigoma","kakonko","katanga"
2214,"Kigoma","Kakonko","Mugunzu","kigoma","kakonko","mugunzu"
2215,"Kigoma","Kasulu Township Authority","Muganza","kigoma","kasulu.township.authority","muganza"
2216,"Kigoma","Kasulu Township Authority","Kigondo","kigoma","kasulu.township.authority","kigondo"
2217,"Kigoma","Kasulu Township Authority","Msambara","kigoma","kasulu.township.authority","msambara"
2218,"Kigoma","Kasulu Township Authority","Ruhita","kigoma","kasulu.township.authority","ruhita"
2219,"Kigoma","Kasulu Township Authority","Nyumbigwa","kigoma","kasulu.township.authority","nyumbigwa"
2220,"Kigoma","Kasulu Township Authority","Murufiti","kigoma","kasulu.township.authority","murufiti"
2221,"Kigoma","Kasulu Township Authority","Nyansha","kigoma","kasulu.township.authority","nyansha"
2222,"Kigoma","Kasulu Township Authority","Kasulu Mjini","kigoma","kasulu.township.authority","kasulu.mjini"
2223,"Kigoma","Kasulu Township Authority","Muhunga","kigoma","kasulu.township.authority","muhunga"
2224,"Shinyanga","Shinyanga Urban","Mwamalili","shinyanga","shinyanga.urban","mwamalili"
2225,"Shinyanga","Shinyanga Urban","Kolandoto","shinyanga","shinyanga.urban","kolandoto"
2226,"Shinyanga","Shinyanga Urban","Ngokolo","shinyanga","shinyanga.urban","ngokolo"
2227,"Shinyanga","Shinyanga Urban","Ibadakuli","shinyanga","shinyanga.urban","ibadakuli"
2228,"Shinyanga","Shinyanga Urban","Shinyanga Mjini","shinyanga","shinyanga.urban","shinyanga.mjini"
2229,"Shinyanga","Shinyanga Urban","Chamaguha","shinyanga","shinyanga.urban","chamaguha"
2230,"Shinyanga","Shinyanga Urban","Ibinzamata","shinyanga","shinyanga.urban","ibinzamata"
2231,"Shinyanga","Shinyanga Urban","Kitangili","shinyanga","shinyanga.urban","kitangili"
2232,"Shinyanga","Shinyanga Urban","Kizumbi","shinyanga","shinyanga.urban","kizumbi"
2233,"Shinyanga","Shinyanga Urban","Mwawaza","shinyanga","shinyanga.urban","mwawaza"
2234,"Shinyanga","Shinyanga Urban","Ndala","shinyanga","shinyanga.urban","ndala"
2235,"Shinyanga","Shinyanga Urban","Kambarage","shinyanga","shinyanga.urban","kambarage"
2236,"Shinyanga","Shinyanga Urban","Chibe","shinyanga","shinyanga.urban","chibe"
2237,"Shinyanga","Shinyanga Urban","Lubaga","shinyanga","shinyanga.urban","lubaga"
2238,"Shinyanga","Shinyanga Urban","Ndembezi","shinyanga","shinyanga.urban","ndembezi"
2239,"Shinyanga","Shinyanga Urban","Masekelo","shinyanga","shinyanga.urban","masekelo"
2240,"Shinyanga","Shinyanga Urban","Old Shinyanga","shinyanga","shinyanga.urban","old.shinyanga"
2241,"Shinyanga","Kishapu","Bunambiyu","shinyanga","kishapu","bunambiyu"
2242,"Shinyanga","Kishapu","Bubiki","shinyanga","kishapu","bubiki"
2243,"Shinyanga","Kishapu","Songwa","shinyanga","kishapu","songwa"
2244,"Shinyanga","Kishapu","Seke Bugoro","shinyanga","kishapu","seke.bugoro"
2245,"Shinyanga","Kishapu","Mondo","shinyanga","kishapu","mondo"
2246,"Shinyanga","Kishapu","Mwadui Lohumbo","shinyanga","kishapu","mwadui.lohumbo"
2247,"Shinyanga","Kishapu","Uchunga","shinyanga","kishapu","uchunga"
2248,"Shinyanga","Kishapu","Kishapu","shinyanga","kishapu","kishapu"
2249,"Shinyanga","Kishapu","Mwakipoya","shinyanga","kishapu","mwakipoya"
2250,"Shinyanga","Kishapu","Shagihilu","shinyanga","kishapu","shagihilu"
2251,"Shinyanga","Kishapu","Somagedi","shinyanga","kishapu","somagedi"
2252,"Shinyanga","Kishapu","Mwamalasa","shinyanga","kishapu","mwamalasa"
2253,"Shinyanga","Kishapu","Masanga","shinyanga","kishapu","masanga"
2254,"Shinyanga","Kishapu","Lagana","shinyanga","kishapu","lagana"
2255,"Shinyanga","Kishapu","Mwamashele","shinyanga","kishapu","mwamashele"
2256,"Shinyanga","Kishapu","Ngofila","shinyanga","kishapu","ngofila"
2257,"Shinyanga","Kishapu","Kiloleli","shinyanga","kishapu","kiloleli"
2258,"Shinyanga","Kishapu","Ukenyenge","shinyanga","kishapu","ukenyenge"
2259,"Shinyanga","Kishapu","Talaga","shinyanga","kishapu","talaga"
2260,"Shinyanga","Kishapu","Itilima","shinyanga","kishapu","itilima"
2261,"Shinyanga","Shinyanga","Imesela","shinyanga","shinyanga","imesela"
2262,"Shinyanga","Shinyanga","Usule","shinyanga","shinyanga","usule"
2263,"Shinyanga","Shinyanga","Ilola","shinyanga","shinyanga","ilola"
2264,"Shinyanga","Shinyanga","Didia","shinyanga","shinyanga","didia"
2265,"Shinyanga","Shinyanga","Itwangi","shinyanga","shinyanga","itwangi"
2266,"Shinyanga","Shinyanga","Tinde","shinyanga","shinyanga","tinde"
2267,"Shinyanga","Shinyanga","Mwakitolyoo","shinyanga","shinyanga","mwakitolyoo"
2268,"Shinyanga","Shinyanga","Salawe","shinyanga","shinyanga","salawe"
2269,"Shinyanga","Shinyanga","Solwa","shinyanga","shinyanga","solwa"
2270,"Shinyanga","Shinyanga","Iselamagazi","shinyanga","shinyanga","iselamagazi"
2271,"Shinyanga","Shinyanga","Lyabukande","shinyanga","shinyanga","lyabukande"
2272,"Shinyanga","Shinyanga","Mwantini","shinyanga","shinyanga","mwantini"
2273,"Shinyanga","Shinyanga","Pandagichiza","shinyanga","shinyanga","pandagichiza"
2274,"Shinyanga","Shinyanga","Mwamala","shinyanga","shinyanga","mwamala"
2275,"Shinyanga","Shinyanga","Samuye","shinyanga","shinyanga","samuye"
2276,"Shinyanga","Shinyanga","Usanda","shinyanga","shinyanga","usanda"
2277,"Shinyanga","Shinyanga","Puni","shinyanga","shinyanga","puni"
2278,"Shinyanga","Shinyanga","Nyida","shinyanga","shinyanga","nyida"
2279,"Shinyanga","Shinyanga","Nsalala","shinyanga","shinyanga","nsalala"
2280,"Shinyanga","Shinyanga","Bukene","shinyanga","shinyanga","bukene"
2281,"Shinyanga","Shinyanga","Masengwa","shinyanga","shinyanga","masengwa"
2282,"Shinyanga","Shinyanga","Mwenge","shinyanga","shinyanga","mwenge"
2283,"Shinyanga","Shinyanga","Lyabusalu","shinyanga","shinyanga","lyabusalu"
2284,"Shinyanga","Shinyanga","Mwalukwa","shinyanga","shinyanga","mwalukwa"
2285,"Shinyanga","Shinyanga","Nyamalogo","shinyanga","shinyanga","nyamalogo"
2286,"Shinyanga","Shinyanga","Lyamidati","shinyanga","shinyanga","lyamidati"
2287,"Shinyanga","Kahama","Bulyanhulu","shinyanga","kahama","bulyanhulu"
2288,"Shinyanga","Kahama","Bugarama","shinyanga","kahama","bugarama"
2289,"Shinyanga","Kahama","Lunguya","shinyanga","kahama","lunguya"
2290,"Shinyanga","Kahama","Shilela","shinyanga","kahama","shilela"
2291,"Shinyanga","Kahama","Segese","shinyanga","kahama","segese"
2292,"Shinyanga","Kahama","Mega","shinyanga","kahama","mega"
2293,"Shinyanga","Kahama","Chela","shinyanga","kahama","chela"
2294,"Shinyanga","Kahama","Busangi","shinyanga","kahama","busangi"
2295,"Shinyanga","Kahama","Ntobo","shinyanga","kahama","ntobo"
2296,"Shinyanga","Kahama","Ngaya","shinyanga","kahama","ngaya"
2297,"Shinyanga","Kahama","Bulige","shinyanga","kahama","bulige"
2298,"Shinyanga","Kahama","Kashishi","shinyanga","kahama","kashishi"
2299,"Shinyanga","Kahama","Mwanase","shinyanga","kahama","mwanase"
2300,"Shinyanga","Kahama","Mwalugulu","shinyanga","kahama","mwalugulu"
2301,"Shinyanga","Kahama","Jana","shinyanga","kahama","jana"
2302,"Shinyanga","Kahama","Isaka","shinyanga","kahama","isaka"
2303,"Shinyanga","Kahama","Chona","shinyanga","kahama","chona"
2304,"Shinyanga","Kahama","Chambo","shinyanga","kahama","chambo"
2305,"Shinyanga","Kahama","Kisuke","shinyanga","kahama","kisuke"
2306,"Shinyanga","Kahama","Mapamba","shinyanga","kahama","mapamba"
2307,"Shinyanga","Kahama","Bukomela","shinyanga","kahama","bukomela"
2308,"Shinyanga","Kahama","Ukune","shinyanga","kahama","ukune"
2309,"Shinyanga","Kahama","Igunda","shinyanga","kahama","igunda"
2310,"Shinyanga","Kahama","Kinamapula","shinyanga","kahama","kinamapula"
2311,"Shinyanga","Kahama","Igwamanoni","shinyanga","kahama","igwamanoni"
2312,"Shinyanga","Kahama","Mpunze","shinyanga","kahama","mpunze"
2313,"Shinyanga","Kahama","Sabasabini","shinyanga","kahama","sabasabini"
2314,"Shinyanga","Kahama","Idahina","shinyanga","kahama","idahina"
2315,"Shinyanga","Kahama","Bulungwa","shinyanga","kahama","bulungwa"
2316,"Shinyanga","Kahama","Nyankende","shinyanga","kahama","nyankende"
2317,"Shinyanga","Kahama","Ulewe","shinyanga","kahama","ulewe"
2318,"Shinyanga","Kahama","Ushetu","shinyanga","kahama","ushetu"
2319,"Shinyanga","Kahama","Uyogo","shinyanga","kahama","uyogo"
2320,"Shinyanga","Kahama","Ulowa","shinyanga","kahama","ulowa"
2321,"Shinyanga","Kahama","Ubagwe","shinyanga","kahama","ubagwe"
2322,"Shinyanga","Kahama Township Authority","Ngogwa","shinyanga","kahama.township.authority","ngogwa"
2323,"Shinyanga","Kahama Township Authority","Wendele","shinyanga","kahama.township.authority","wendele"
2324,"Shinyanga","Kahama Township Authority","Kinaga","shinyanga","kahama.township.authority","kinaga"
2325,"Shinyanga","Kahama Township Authority","Isagehe","shinyanga","kahama.township.authority","isagehe"
2326,"Shinyanga","Kahama Township Authority","Mondo","shinyanga","kahama.township.authority","mondo"
2327,"Shinyanga","Kahama Township Authority","Kagongwa","shinyanga","kahama.township.authority","kagongwa"
2328,"Shinyanga","Kahama Township Authority","Nyahanga","shinyanga","kahama.township.authority","nyahanga"
2329,"Shinyanga","Kahama Township Authority","Malunga","shinyanga","kahama.township.authority","malunga"
2330,"Shinyanga","Kahama Township Authority","Mhongolo","shinyanga","kahama.township.authority","mhongolo"
2331,"Shinyanga","Kahama Township Authority","Mwendakulima","shinyanga","kahama.township.authority","mwendakulima"
2332,"Shinyanga","Kahama Township Authority","Zongomera","shinyanga","kahama.township.authority","zongomera"
2333,"Shinyanga","Kahama Township Authority","Mhungula","shinyanga","kahama.township.authority","mhungula"
2334,"Shinyanga","Kahama Township Authority","Nyihogo","shinyanga","kahama.township.authority","nyihogo"
2335,"Shinyanga","Kahama Township Authority","Nyasubi","shinyanga","kahama.township.authority","nyasubi"
2336,"Shinyanga","Kahama Township Authority","Kahama Mjini","shinyanga","kahama.township.authority","kahama.mjini"
2337,"Shinyanga","Kahama Township Authority","Majengo","shinyanga","kahama.township.authority","majengo"
2338,"Shinyanga","Kahama Township Authority","Busoka","shinyanga","kahama.township.authority","busoka"
2339,"Shinyanga","Kahama Township Authority","Kilago","shinyanga","kahama.township.authority","kilago"
2340,"Shinyanga","Kahama Township Authority","Iyenze","shinyanga","kahama.township.authority","iyenze"
2341,"Shinyanga","Kahama Township Authority","Nyandekwa","shinyanga","kahama.township.authority","nyandekwa"
2342,"Kagera","Karagwe","Igurwa","kagera","karagwe","igurwa"
2343,"Kagera","Karagwe","Kanoni","kagera","karagwe","kanoni"
2344,"Kagera","Karagwe","Kihanga","kagera","karagwe","kihanga"
2345,"Kagera","Karagwe","Kituntu","kagera","karagwe","kituntu"
2346,"Kagera","Karagwe","Chanika","kagera","karagwe","chanika"
2347,"Kagera","Karagwe","Kayanga","kagera","karagwe","kayanga"
2348,"Kagera","Karagwe","Bugene","kagera","karagwe","bugene"
2349,"Kagera","Karagwe","Ndama","kagera","karagwe","ndama"
2350,"Kagera","Karagwe","Rugera","kagera","karagwe","rugera"
2351,"Kagera","Karagwe","Ihembe","kagera","karagwe","ihembe"
2352,"Kagera","Karagwe","Nyaishozi","kagera","karagwe","nyaishozi"
2353,"Kagera","Karagwe","Rugu","kagera","karagwe","rugu"
2354,"Kagera","Karagwe","Nyakasimbi","kagera","karagwe","nyakasimbi"
2355,"Kagera","Karagwe","Nyakakika","kagera","karagwe","nyakakika"
2356,"Kagera","Karagwe","Nyakabanga","kagera","karagwe","nyakabanga"
2357,"Kagera","Karagwe","Bweranyange","kagera","karagwe","bweranyange"
2358,"Kagera","Karagwe","Kibondo","kagera","karagwe","kibondo"
2359,"Kagera","Karagwe","Nyabiyonza","kagera","karagwe","nyabiyonza"
2360,"Kagera","Karagwe","Kiruruma","kagera","karagwe","kiruruma"
2361,"Kagera","Karagwe","Nyakahanga","kagera","karagwe","nyakahanga"
2362,"Kagera","Karagwe","Ihanda","kagera","karagwe","ihanda"
2363,"Kagera","Karagwe","Chonyonyo","kagera","karagwe","chonyonyo"
2364,"Kagera","Bukoba","Rubafu","kagera","bukoba","rubafu"
2365,"Kagera","Bukoba","Kishanje","kagera","bukoba","kishanje"
2366,"Kagera","Bukoba","Kaagya","kagera","bukoba","kaagya"
2367,"Kagera","Bukoba","Buhendangabo","kagera","bukoba","buhendangabo"
2368,"Kagera","Bukoba","Nyakato","kagera","bukoba","nyakato"
2369,"Kagera","Bukoba","Katoma","kagera","bukoba","katoma"
2370,"Kagera","Bukoba","Karabagaine","kagera","bukoba","karabagaine"
2371,"Kagera","Bukoba","Bujugo","kagera","bukoba","bujugo"
2372,"Kagera","Bukoba","Maruku","kagera","bukoba","maruku"
2373,"Kagera","Bukoba","Kanyangereko","kagera","bukoba","kanyangereko"
2374,"Kagera","Bukoba","Katerero","kagera","bukoba","katerero"
2375,"Kagera","Bukoba","Kemondo","kagera","bukoba","kemondo"
2376,"Kagera","Bukoba","Nyakibimbili","kagera","bukoba","nyakibimbili"
2377,"Kagera","Bukoba","Ibwera","kagera","bukoba","ibwera"
2378,"Kagera","Bukoba","Mikoni","kagera","bukoba","mikoni"
2379,"Kagera","Bukoba","Butelankuzi","kagera","bukoba","butelankuzi"
2380,"Kagera","Bukoba","Rubale","kagera","bukoba","rubale"
2381,"Kagera","Bukoba","Rukoma","kagera","bukoba","rukoma"
2382,"Kagera","Bukoba","Kikomero","kagera","bukoba","kikomero"
2383,"Kagera","Bukoba","Kibirizi","kagera","bukoba","kibirizi"
2384,"Kagera","Bukoba","Izimbya","kagera","bukoba","izimbya"
2385,"Kagera","Bukoba","Butulage","kagera","bukoba","butulage"
2386,"Kagera","Bukoba","Ruhunga","kagera","bukoba","ruhunga"
2387,"Kagera","Bukoba","Mugajwale","kagera","bukoba","mugajwale"
2388,"Kagera","Bukoba","Kyamulaile","kagera","bukoba","kyamulaile"
2389,"Kagera","Bukoba","Katoro","kagera","bukoba","katoro"
2390,"Kagera","Bukoba","Kaibanja","kagera","bukoba","kaibanja"
2391,"Kagera","Bukoba","Kasharu","kagera","bukoba","kasharu"
2392,"Kagera","Bukoba","Kishogo","kagera","bukoba","kishogo"
2393,"Kagera","Muleba","Muhutwe","kagera","muleba","muhutwe"
2394,"Kagera","Muleba","Mayondwe","kagera","muleba","mayondwe"
2395,"Kagera","Muleba","Goziba","kagera","muleba","goziba"
2396,"Kagera","Muleba","Kerebe","kagera","muleba","kerebe"
2397,"Kagera","Muleba","Bumbire","kagera","muleba","bumbire"
2398,"Kagera","Muleba","Ikuza","kagera","muleba","ikuza"
2399,"Kagera","Muleba","Izigo","kagera","muleba","izigo"
2400,"Kagera","Muleba","Katoke","kagera","muleba","katoke"
2401,"Kagera","Muleba","Kagoma","kagera","muleba","kagoma"
2402,"Kagera","Muleba","Kikuku","kagera","muleba","kikuku"
2403,"Kagera","Muleba","Bureza","kagera","muleba","bureza"
2404,"Kagera","Muleba","Muleba","kagera","muleba","muleba"
2405,"Kagera","Muleba","Ikondo","kagera","muleba","ikondo"
2406,"Kagera","Muleba","Buhangaza","kagera","muleba","buhangaza"
2407,"Kagera","Muleba","Mazinga","kagera","muleba","mazinga"
2408,"Kagera","Muleba","Magata (Karutanga)","kagera","muleba","magata.karutanga"
2409,"Kagera","Muleba","Gwanseli","kagera","muleba","gwanseli"
2410,"Kagera","Muleba","Kibanga","kagera","muleba","kibanga"
2411,"Kagera","Muleba","Kasharunga","kagera","muleba","kasharunga"
2412,"Kagera","Muleba","Rulanda","kagera","muleba","rulanda"
2413,"Kagera","Muleba","Kimwani","kagera","muleba","kimwani"
2414,"Kagera","Muleba","Nyakabango","kagera","muleba","nyakabango"
2415,"Kagera","Muleba","Kyebitembe","kagera","muleba","kyebitembe"
2416,"Kagera","Muleba","Karambi","kagera","muleba","karambi"
2417,"Kagera","Muleba","Mubunda","kagera","muleba","mubunda"
2418,"Kagera","Muleba","Bisheke","kagera","muleba","bisheke"
2419,"Kagera","Muleba","Burungura","kagera","muleba","burungura"
2420,"Kagera","Muleba","Biirabo","kagera","muleba","biirabo"
2421,"Kagera","Muleba","Mushabago","kagera","muleba","mushabago"
2422,"Kagera","Muleba","Nyakatanga","kagera","muleba","nyakatanga"
2423,"Kagera","Muleba","Ngenge","kagera","muleba","ngenge"
2424,"Kagera","Muleba","Rutoro","kagera","muleba","rutoro"
2425,"Kagera","Muleba","Kabirizi","kagera","muleba","kabirizi"
2426,"Kagera","Muleba","Nshamba","kagera","muleba","nshamba"
2427,"Kagera","Muleba","Kashasha","kagera","muleba","kashasha"
2428,"Kagera","Muleba","Ijumbi","kagera","muleba","ijumbi"
2429,"Kagera","Muleba","Kishanda","kagera","muleba","kishanda"
2430,"Kagera","Muleba","Buganguzi","kagera","muleba","buganguzi"
2431,"Kagera","Muleba","Ibuga","kagera","muleba","ibuga"
2432,"Kagera","Muleba","Bulyakashaju","kagera","muleba","bulyakashaju"
2433,"Kagera","Muleba","Kamachumu","kagera","muleba","kamachumu"
2434,"Kagera","Muleba","Ruhanga","kagera","muleba","ruhanga"
2435,"Kagera","Muleba","Mafumbo","kagera","muleba","mafumbo"
2436,"Kagera","Biharamulo","Nyakahura","kagera","biharamulo","nyakahura"
2437,"Kagera","Biharamulo","Ruziba","kagera","biharamulo","ruziba"
2438,"Kagera","Biharamulo","Biharamulo Mjini","kagera","biharamulo","biharamulo.mjini"
2439,"Kagera","Biharamulo","Bisibo","kagera","biharamulo","bisibo"
2440,"Kagera","Biharamulo","Nyarubungo","kagera","biharamulo","nyarubungo"
2441,"Kagera","Biharamulo","Nyamahanga","kagera","biharamulo","nyamahanga"
2442,"Kagera","Biharamulo","Runazi","kagera","biharamulo","runazi"
2443,"Kagera","Biharamulo","Kabindi","kagera","biharamulo","kabindi"
2444,"Kagera","Biharamulo","Nyamigogo","kagera","biharamulo","nyamigogo"
2445,"Kagera","Biharamulo","Nyabusozi","kagera","biharamulo","nyabusozi"
2446,"Kagera","Biharamulo","Nemba","kagera","biharamulo","nemba"
2447,"Kagera","Biharamulo","Lusahunga","kagera","biharamulo","lusahunga"
2448,"Kagera","Biharamulo","Kaniha","kagera","biharamulo","kaniha"
2449,"Kagera","Biharamulo","Nyantakara","kagera","biharamulo","nyantakara"
2450,"Kagera","Biharamulo","Kalenge","kagera","biharamulo","kalenge"
2451,"Kagera","Ngara","Rusumo","kagera","ngara","rusumo"
2452,"Kagera","Ngara","Nyakisasa","kagera","ngara","nyakisasa"
2453,"Kagera","Ngara","Rulenge","kagera","ngara","rulenge"
2454,"Kagera","Ngara","Keza","kagera","ngara","keza"
2455,"Kagera","Ngara","Murusagamba","kagera","ngara","murusagamba"
2456,"Kagera","Ngara","Muganza","kagera","ngara","muganza"
2457,"Kagera","Ngara","Bugarama","kagera","ngara","bugarama"
2458,"Kagera","Ngara","Bukiriro","kagera","ngara","bukiriro"
2459,"Kagera","Ngara","Kabanga","kagera","ngara","kabanga"
2460,"Kagera","Ngara","Mabawe","kagera","ngara","mabawe"
2461,"Kagera","Ngara","Kanazi","kagera","ngara","kanazi"
2462,"Kagera","Ngara","Mugoma","kagera","ngara","mugoma"
2463,"Kagera","Ngara","Kirushya","kagera","ngara","kirushya"
2464,"Kagera","Ngara","Ntobeye","kagera","ngara","ntobeye"
2465,"Kagera","Ngara","Nyamiyaga","kagera","ngara","nyamiyaga"
2466,"Kagera","Ngara","Ngara Mjini","kagera","ngara","ngara.mjini"
2467,"Kagera","Ngara","Kibimba","kagera","ngara","kibimba"
2468,"Kagera","Ngara","Mbuba","kagera","ngara","mbuba"
2469,"Kagera","Ngara","Murukulazo","kagera","ngara","murukulazo"
2470,"Kagera","Ngara","Kasulo","kagera","ngara","kasulo"
2471,"Kagera","Bukoba Urban","Hamugembe","kagera","bukoba.urban","hamugembe"
2472,"Kagera","Bukoba Urban","Nshambya","kagera","bukoba.urban","nshambya"
2473,"Kagera","Bukoba Urban","Buhemba","kagera","bukoba.urban","buhemba"
2474,"Kagera","Bukoba Urban","Kahororo","kagera","bukoba.urban","kahororo"
2475,"Kagera","Bukoba Urban","Kashai","kagera","bukoba.urban","kashai"
2476,"Kagera","Bukoba Urban","Miembeni","kagera","bukoba.urban","miembeni"
2477,"Kagera","Bukoba Urban","Bilele","kagera","bukoba.urban","bilele"
2478,"Kagera","Bukoba Urban","Bakoba","kagera","bukoba.urban","bakoba"
2479,"Kagera","Bukoba Urban","Ijuganyondo","kagera","bukoba.urban","ijuganyondo"
2480,"Kagera","Bukoba Urban","Kitendaguro","kagera","bukoba.urban","kitendaguro"
2481,"Kagera","Bukoba Urban","Kibeta","kagera","bukoba.urban","kibeta"
2482,"Kagera","Bukoba Urban","Kagondo","kagera","bukoba.urban","kagondo"
2483,"Kagera","Bukoba Urban","Nyanga","kagera","bukoba.urban","nyanga"
2484,"Kagera","Bukoba Urban","Rwamishenye","kagera","bukoba.urban","rwamishenye"
2485,"Kagera","Missenyi","Kakunyu","kagera","missenyi","kakunyu"
2486,"Kagera","Missenyi","Nsunga","kagera","missenyi","nsunga"
2487,"Kagera","Missenyi","Mutukula","kagera","missenyi","mutukula"
2488,"Kagera","Missenyi","Kassambya","kagera","missenyi","kassambya"
2489,"Kagera","Missenyi","Minziro","kagera","missenyi","minziro"
2490,"Kagera","Missenyi","Ruzinga","kagera","missenyi","ruzinga"
2491,"Kagera","Missenyi","Kashenye","kagera","missenyi","kashenye"
2492,"Kagera","Missenyi","Kanyigo","kagera","missenyi","kanyigo"
2493,"Kagera","Missenyi","Ishunju","kagera","missenyi","ishunju"
2494,"Kagera","Missenyi","Buyango","kagera","missenyi","buyango"
2495,"Kagera","Missenyi","Bwanjai","kagera","missenyi","bwanjai"
2496,"Kagera","Missenyi","Ishozi","kagera","missenyi","ishozi"
2497,"Kagera","Missenyi","Gera","kagera","missenyi","gera"
2498,"Kagera","Missenyi","Bugandika","kagera","missenyi","bugandika"
2499,"Kagera","Missenyi","Kitobo","kagera","missenyi","kitobo"
