fid,date,date.end,date.of.interview,date.final,country,region.final,district.final,ward.final,village.final,market.final,market.type,respondent.role,other.market.visited,number.markets.visited,trader,trade.pattern,gps.coordinates.of.the.market.final,unique.row.identifier.uuid.
1156304,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,1,1,1,NA,-5.90801 37.7820367 445.0 5.0,a454a6e1-e05b-11ec-9416-9440c9ab47f0
1156305,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,0,0,0,NA,-5.90801 37.7820353 450.2 4.5,8a0b53f9-e05b-11ec-9416-9440c9ab47f0
1156306,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mfugaji muuzaji,0,0,0,NA,-5.9078163 37.7821384 501.2 4.9,915cb540-e05b-11ec-9416-9440c9ab47f0
1156307,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,0,0,0,NA,-5.9079711 37.7821791 461.0 5.0,9d729469-e05b-11ec-9416-9440c9ab47f0
1156308,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,1,2,1,Kukagua mifugo kabla ya kununua,-5.9079812 37.7821541 439.2 4.766,84aa49fe-e05b-11ec-9416-9440c9ab47f0
1156309,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,1,1,0,NA,-5.9079945 37.7821858 460.9 4.283,993d62d9-e05b-11ec-9416-9440c9ab47f0
1156310,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,0,0,0,NA,-5.9079821 37.7821219 429.4 4.9,9f0d44d3-e05b-11ec-9416-9440c9ab47f0
1156311,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,1,1,1,Kukagua Afya ya Mifugo itakayonunuliwa,-5.9081185 37.7822635 442.4 4.616,a3429b70-e05b-11ec-9416-9440c9ab47f0
1156312,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,0,0,0,NA,-5.9081185 37.7822634 442.4 4.647,8dea78ea-e05b-11ec-9416-9440c9ab47f0
1156313,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mfugaji,1,1,0,NA,-5.907956 37.7819919 460.6 4.55,938e611b-e05b-11ec-9416-9440c9ab47f0
1156320,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,0,0,0,NA,-5.908125 37.7817433 421.62923016266797 2.6,9afa6f7d-e05b-11ec-9416-9440c9ab47f0
1156321,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Kuuza,1,3,0,NA,-5.908015 37.7819867 422.87917946566125 4.5,9dd1a57a-e05b-11ec-9416-9440c9ab47f0
1156322,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Dalali,1,1,1,"Ananunua wanyama minadani na kuwapeleka nyumbani kwaajili ya kuchinja na kufuga, wanyama wengine huwapeleka kuwauza minadani tarehe za minada husika zikifika.",-5.908127 37.7820049 437.2984754031718 3.95,9263b805-e05b-11ec-9416-9440c9ab47f0
1156323,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Dalali,1,2,1,"Ananunua wanyama minadani na kuwauza kwenye hiyo hiyo minadani, wengine anawapeleka nyumbani kwaajili ya kufuga na kuchinja na wanyama wengine huwapeleka minada mingine pale siku za minada husika inapofika",-5.9079021 37.7820903 400.6953035423511 4.2,a49371ca-e05b-11ec-9416-9440c9ab47f0
1156324,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,0,0,0,NA,-5.9080009 37.7821119 433.84008912154377 3.72,a056154d-e05b-11ec-9416-9440c9ab47f0
1156325,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,1,2,0,NA,-5.9080921 37.782132 432.63005252262553 4.7,84211d62-e05b-11ec-9416-9440c9ab47f0
1156326,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Kuuza,0,0,0,NA,-5.9081297 37.782254 428.6766198511553 4.833,9bba5a9c-e05b-11ec-9416-9440c9ab47f0
1156327,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Dalali,0,0,1,"Ananunua wanyama minadani na kuwapeleka nyumbani kwaajili ya kuchinja na kufuga, wanyama wengine huwapeleka kuwauza minada mingine siku za minada husika zikifika",-5.9080507 37.7821888 446.2185051875854 3.283,a0cb6512-e05b-11ec-9416-9440c9ab47f0
1156328,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,0,0,0,NA,-5.9079746 37.782184 441.4185162176486 4.825,8664faf4-e05b-11ec-9416-9440c9ab47f0
1156329,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Dalali,1,5,1,"Ananunua wanyama minadani na kuwapeleka nyumbani kwaajili ya kuchinja na kufuga, wanyama wengine huwapeleka kuwauza minadani mingine tarehe za minada husika zikifika",-5.9080433 37.7822083 440.44864381506716 4.8,9efc0769-e05b-11ec-9416-9440c9ab47f0
1156330,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,1,2,0,NA,-5.9080063 37.782164 447.42133261441916 4.38,871d485c-e05b-11ec-9416-9440c9ab47f0
1156331,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,1,1,0,NA,-5.908015 37.7821833 434.48393306945326 4.9,98681f29-e05b-11ec-9416-9440c9ab47f0
1156332,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,1,1,0,NA,-5.9081097 37.782176 448.6320284544355 4.8,9fc8fe66-e05b-11ec-9416-9440c9ab47f0
1156333,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Dalali,1,3,1,"Ananunua wanyama mnadani na kuwapeleka nyumbani kwaajili ya kufuga na kitoweo, wanyama wengine huwauza siku hiyo hiyo mnadani na wengine huwauza minada mingine kwa siku za minada husika",-5.9081417 37.7821467 461.55940707939794 4.9,9ea89694-e05b-11ec-9416-9440c9ab47f0
1156334,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Dalali,1,1,1,"Anawanunua minadani na kuwapeleka nyumbani kwa ajili ya kitoweo, kufuga na kuwauza , wengine huwauza siku hiyo hiyo mnadani na wengine huwapeleka na kuwauza minada mingine.",-5.9080846 37.782073 448.7612295695372 4.975,87b066c1-e05b-11ec-9416-9440c9ab47f0
1156335,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,1,3,0,NA,-5.9080198 37.7819265 417.3347353958304 4.05,9dc68d21-e05b-11ec-9416-9440c9ab47f0
1156362,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,2,Muuzaji,1,3,0,NA,-5.8181832 35.8019847 1101.06494140625 4.288,c468fb70-e124-11ec-9416-9440c9ab47f0
1156363,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,2,0,NA,-5.8182335 35.8019899 1106.2969970703125 4.99,b958f928-e124-11ec-9416-9440c9ab47f0
1156364,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,3,0,NA,-5.81824 35.8019478 1103.13134765625 4.192,c0a1a84b-e124-11ec-9416-9440c9ab47f0
1156365,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mnunuzi,1,3,0,NA,-5.8182822 35.8019359 1103.804931640625 3.9,b767ff6e-e124-11ec-9416-9440c9ab47f0
1156366,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mnunuzi,1,3,0,NA,-5.8182263 35.8018982 1096.859619140625 4.898,d1e29fcd-e124-11ec-9416-9440c9ab47f0
1156367,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,5,0,NA,-5.8182882 35.8019222 1111.6170654296875 3.84,b6696735-e124-11ec-9416-9440c9ab47f0
1156368,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Nanunua na kuuza,1,5,1,"Nawatoa kw wafugaji na wauza mnadani kw bei tofauti na ,miezi  ya kawaida Nazunguka minadani ndo maisha yangu",-5.8183218 35.8019889 1099.8948974609375 4.288,c8d344b2-e124-11ec-9416-9440c9ab47f0
1156369,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,4,0,NA,-5.8183055 35.8020342 1115.912841796875 3.9,c0e55f87-e124-11ec-9416-9440c9ab47f0
1156370,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,3,0,NA,-5.8182782 35.8020143 1115.26171875 4.898,c70e20ab-e124-11ec-9416-9440c9ab47f0
1156371,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,3,0,NA,-5.8182637 35.8019322 1111.00439453125 4.873,c8c92cd0-e124-11ec-9416-9440c9ab47f0
1156377,2022-05-29,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi wa mifugo,0,0,0,NA,-5.9080033 37.7816739 395.967710742575 7.861,c4d948b2-e124-11ec-9416-9440c9ab47f0
1156378,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji wa mbuzi na kondoo,0,0,0,NA,-5.9080856 37.781698 444.5649871847117 4.824,b4b2c8e9-e124-11ec-9416-9440c9ab47f0
1156379,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,1,2,0,NA,-5.9080353 37.7817708 420.8878763349813 4.288,ceb7840c-e124-11ec-9416-9440c9ab47f0
1156380,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,1,1,1,Anafuata mbuzi mnadani na kuwapeleka bagamoyo,-5.9080203 37.7818853 425.3976600249354 4.995,c127788e-e124-11ec-9416-9440c9ab47f0
1156381,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mfanyabiashara,0,0,1,Mchuuzi wa kuwahi kununua na kisha baadae anauza kwa bei ya juu kidogo kutengeneza faida (ananunua na kuuza kwenye mnada mmoja),-5.9080102 37.7821029 425.56659201192855 4.288,bce5ef95-e124-11ec-9416-9440c9ab47f0
1156382,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,1,1,1,Anatoka na mbuzi wake kijijini kwake na kumleta mnadani kuuza,-5.9079747 37.7821359 428.3076508545661 3.977,ba7aa936-e124-11ec-9416-9440c9ab47f0
1156383,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,1,1,0,NA,-5.9079922 37.7821104 423.9730027989934 4.744,bdf1b14d-e124-11ec-9416-9440c9ab47f0
1156384,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mununuzi,0,0,0,NA,-5.9080011 37.7820998 428.0644780275582 4.995,c3007a0f-e124-11ec-9416-9440c9ab47f0
1156385,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mnunuzi,1,1,1,Anafika mndani ananunua mifugo anayotaka na kuikusanya sehemu kisha analeta roli na kupakia na kupeleka machinjioni kibaha,-5.9079905 37.7821687 438.30126932510143 3.9,b446fa08-e124-11ec-9416-9440c9ab47f0
1156386,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Mfanyabiashara,1,1,1,Anawahi kununua na baadae kuuza kwa bei ya juu,-5.9080046 37.7821471 430.26803667320127 6.968,bd86b233-e124-11ec-9416-9440c9ab47f0
1156387,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,morogoro,mvomero,kanga,mziha,mziha,1,Muuzaji,0,0,0,NA,-5.9080236 37.7821322 425.6044870288195 4.912,bd3e55ea-e124-11ec-9416-9440c9ab47f0
1156388,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kununua na kuuza,1,2,1,Huwa nanunua mifugo kwa wafugaji wakiwa njiani kuelekea mnadani au wakiwa wameshafika mnadani kisha na mimi nawauza mnadani kwa wanunuzi wengine,-5.8183287 35.802016 1103.0492549628786 4.6,c3a03102-e124-11ec-9416-9440c9ab47f0
1156389,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kuuza,1,1,0,NA,-5.8183099 35.8020361 1106.2898094104435 4.9,ccb71e26-e124-11ec-9416-9440c9ab47f0
1156390,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kununua na kuuza,1,4,1,Huwa  nanunua mifugo kwa wafugaji wanapokuwa njiani kuleta mifugo mnadani kisha naiuza mnadani kwa wanunuzi wengine,-5.818325 35.802084 1134.158462569732 4.666,c479810a-e124-11ec-9416-9440c9ab47f0
1156391,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kuuza,0,0,0,NA,-5.8183194 35.802051 1106.477980082385 4.9,ba04d6da-e124-11ec-9416-9440c9ab47f0
1156392,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kuuza,1,2,0,NA,-5.8182446 35.8021202 1114.6540187498065 4.8,cabda2cc-e124-11ec-9416-9440c9ab47f0
1156393,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kununua,0,0,0,NA,-5.8182887 35.8020779 1110.3701184219221 4.833,c41d635b-e124-11ec-9416-9440c9ab47f0
1156394,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kuuza,0,0,0,NA,-5.8183265 35.8020758 1109.09724768458 4.8,cdee5784-e124-11ec-9416-9440c9ab47f0
1156395,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kununua na kuuza,0,0,1,Huwa nanunua wanyama kutoka kwenye maboma ya wafugaji au kwa wafugaji wakiwa njiani kuwaleta mifugo hao mnadani kisha na mimi nawauza kwa wanunuzi wengime mnadani,-5.8182906 35.8020098 1095.740827292456 4.3,cc9c20d8-e124-11ec-9416-9440c9ab47f0
1156396,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kununua na kuuza,0,0,1,Huwa nanunua mbuzi/kondoo kwenye maboma ya wafugaji kisha naleta mnadani kuuza,-5.8182749 35.8019957 1104.1764831470605 4.3,cf3cb17c-e124-11ec-9416-9440c9ab47f0
1156397,2022-05-30,2022-05-30,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Kuuza,1,2,0,NA,-5.8183206 35.8020443 1127.2872799204788 4.833,c9ffde29-e124-11ec-9416-9440c9ab47f0
1156490,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mkulima na Mfugaji,1,3,0,NA,-5.8183309 35.801922 1135.2 4.52,ce87aa6d-e124-11ec-9416-9440c9ab47f0
1156491,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mjasiriamali,1,1,1,NA,-5.818272 35.801939 1129.5 4.3,c94ce0d2-e124-11ec-9416-9440c9ab47f0
1156492,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mfugaji,0,0,0,NA,-5.818295 35.8019855 1136.5 4.292,b674d4dc-e124-11ec-9416-9440c9ab47f0
1156493,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mkulima na Mfanyabiashara,1,2,1,NA,-5.8183133 35.802075 1129.3 5.0,bb1891fb-e124-11ec-9416-9440c9ab47f0
1156494,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mkulima na Mfugaji,0,0,0,NA,-5.8182851 35.8019919 1131.0 4.425,c1490183-e124-11ec-9416-9440c9ab47f0
1156495,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,"Mkulima, Mfugaji na Mfanyabiashara ya Mifugo",1,3,1,NA,-5.81838 35.8020317 1149.7 4.3,d44956bd-e124-11ec-9416-9440c9ab47f0
1156496,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mkulima na Mfugaji,1,1,0,NA,-5.8183183 35.8020067 1133.1 4.8,b7330054-e124-11ec-9416-9440c9ab47f0
1156497,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mfugaji,1,2,0,NA,-5.81817 35.80203 1154.5 4.2,bcc0dc94-e124-11ec-9416-9440c9ab47f0
1156498,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,"Kilimo, ufugaji wa Mifugo na Nyuki",0,0,0,NA,-5.8182129 35.8019842 1136.9 4.98,be7fef48-e124-11ec-9416-9440c9ab47f0
1156499,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mfugaji na kilimo,0,0,0,NA,-5.8182717 35.8019967 1116.4 4.3,d1afbd5a-e124-11ec-9416-9440c9ab47f0
1156501,2022-05-25,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,0,0,0,NA,-5.8178603 35.8018972 1099.9229736328125 3.9,c5e15e0f-e124-11ec-9416-9440c9ab47f0
1156502,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,1,0,NA,-5.818337 35.8019597 1103.5438232421875 4.873,c9f9ea04-e124-11ec-9416-9440c9ab47f0
1156503,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,1,0,NA,-5.8181902 35.8020546 1112.8975830078125 4.288,c9a81063-e124-11ec-9416-9440c9ab47f0
1156504,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mnunuzi,1,1,0,NA,-5.8182104 35.8020405 1108.5662841796875 3.977,c50090cd-e124-11ec-9416-9440c9ab47f0
1156505,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Galagaja,1,4,1,Natoka na mbuzi mmoja nyumbani au bila mbuzi nikifika mnadani naanza kugalagajaa nanunua nakuuza hapa hapa,-5.81835 35.8019984 1122.385986328125 4.288,c495cc68-e124-11ec-9416-9440c9ab47f0
1156506,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mnunuzi,0,0,0,NA,-5.818279 35.8019496 1105.2852783203125 3.9,c28953ae-e124-11ec-9416-9440c9ab47f0
1156507,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,1,1,0,NA,-5.8182664 35.8019352 1107.8614501953125 4.288,b5624302-e124-11ec-9416-9440c9ab47f0
1156508,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,0,0,0,NA,-5.8182256 35.8020526 1109.2835693359375 4.516,bdf89f04-e124-11ec-9416-9440c9ab47f0
1156509,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Mfanyabiashara,1,2,1,Nanunua mbuzi na kondoo nasafirisha mjini,-5.8182933 35.8020501 1101.9322509765625 4.451,c0fbf9f8-e124-11ec-9416-9440c9ab47f0
1156510,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,dodoma,bahi,zanka,mayamaya,mayamaya,1,Muuzaji,0,0,0,NA,-5.8182038 35.8018224 1106.0338134765625 4.288,c28c4c74-e124-11ec-9416-9440c9ab47f0
1156580,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4947329 30.9956209 1000.9483037090686 4.8,ce6bd092-e124-11ec-9416-9440c9ab47f0
1156581,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4947305 30.9956123 1000.4121617700299 4.8,bea87155-e124-11ec-9416-9440c9ab47f0
1156582,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4950321 30.9958765 1002.2366099819125 4.8,ceee27fa-e124-11ec-9416-9440c9ab47f0
1156583,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Nfugaji,0,0,0,NA,-6.4954669 30.9957634 1003.293482590316 4.8,cc3e4c82-e124-11ec-9416-9440c9ab47f0
1156584,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfanyabiashara wa mifugo,1,1,1,Ananunua na kuuza,-6.4953309 30.9957627 1003.9639987909435 4.8,b5c980e0-e124-11ec-9416-9440c9ab47f0
1156585,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4956392 30.9957427 1003.6367757329938 4.8,b83b4925-e124-11ec-9416-9440c9ab47f0
1156586,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4944501 30.9957325 999.5464505202049 5.0,b826b257-e124-11ec-9416-9440c9ab47f0
1156587,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.494416 30.9958285 1004.4580427977335 4.8,bbb4a228-e124-11ec-9416-9440c9ab47f0
1156588,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4943357 30.9957733 1003.866207378329 4.8,b7bc6b25-e124-11ec-9416-9440c9ab47f0
1156589,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4943059 30.9958799 1007.6492323626077 4.8,c5b9300d-e124-11ec-9416-9440c9ab47f0
1156590,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfanyabiashara,1,1,1,Ananunua na kuuza kulingana na bei,-6.4942912 30.9958455 1006.7815293743998 4.0,bf7a1f35-e124-11ec-9416-9440c9ab47f0
1156591,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Galagaja,1,1,1,Ananunua na kuuza kulingana na bei na kuuza mnadani hapohapo,-6.494185 30.9959237 1007.7763945687719 4.4,d3aaafd1-e124-11ec-9416-9440c9ab47f0
1156592,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4941653 30.9959036 1006.3538503567607 4.666,bab8abc0-e124-11ec-9416-9440c9ab47f0
1156593,2022-05-30,2022-05-31,2022-05-30,2022-05-30,6,katavi,mlele,itenka,itenka.a,itenka,1,Mfugaji,0,0,0,NA,-6.4938637 30.9957814 1004.9968285814117 4.0,b534eda7-e124-11ec-9416-9440c9ab47f0
1156596,2022-05-31,2022-05-31,2022-05-31,2022-05-31,6,katavi,mlele,mamba,kilda.kona,kilda.kona,1,Mfugaji,0,0,0,NA,-7.4317589 31.3843064 870.8473876176795 4.0,bed40c57-e124-11ec-9416-9440c9ab47f0
1156597,2022-05-31,2022-05-31,2022-05-31,2022-05-31,6,katavi,mlele,mamba,kilda.kona,kilda.kona,1,Mfugaji,0,0,0,NA,-7.431668 31.3842731 875.0591910399581 4.8,d0e84566-e124-11ec-9416-9440c9ab47f0
1156598,2022-05-31,2022-05-31,2022-05-31,2022-05-31,6,katavi,mlele,mamba,kilda.kona,kilda.kona,1,Mchuuzi,1,1,1,Ananunua na kwenda kuchinja na kuuza kama nyama choma na supu,-7.4317652 31.3842597 870.2624637612744 4.8,b8e78895-e124-11ec-9416-9440c9ab47f0
1156599,2022-05-31,2022-05-31,2022-05-31,2022-05-31,6,katavi,mlele,mamba,kilda.kona,kilda.kona,1,Mchuuzi,0,0,0,NA,-7.4317754 31.3842501 867.9640402535512 4.666,cf7c4144-e124-11ec-9416-9440c9ab47f0
1156600,2022-05-31,2022-05-31,2022-05-31,2022-05-31,6,katavi,mlele,mamba,kilda.kona,kilda.kona,1,Mfugaji,0,0,0,NA,-7.4317189 31.3842698 867.8089560047074 3.9,b45d18b6-e124-11ec-9416-9440c9ab47f0
1156601,2022-05-31,2022-05-31,2022-05-31,2022-05-31,6,katavi,mlele,mamba,kilda.kona,kilda.kona,1,Mfanya biashara,0,0,0,NA,-7.4317713 31.3842471 869.5365099354617 4.8,c92f259e-e124-11ec-9416-9440c9ab47f0
1156602,2022-05-31,2022-05-31,2022-05-31,2022-05-31,6,katavi,mlele,mamba,kilda.kona,kilda.kona,1,Mfugaji,0,0,0,NA,-7.4317634 31.3842463 869.0311206992801 4.5,c4620ade-e124-11ec-9416-9440c9ab47f0
