"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","1. What are the activities that you are doing in this market today? (see mrktc_lkpmrkt_actvty)","Unique Row Identifier (UUID)"
"1157993","1","1","4","1037affe-eb5c-11ec-9416-9440c9ab47f0"
"1157994","1","1","1","08ca3981-eb5c-11ec-9416-9440c9ab47f0"
"1157995","1","1","1","ef9fa292-eb5b-11ec-9416-9440c9ab47f0"
"1157996","1","1","1","f65cffd9-eb5b-11ec-9416-9440c9ab47f0"
"1157997","1","1","1","f854f332-eb5b-11ec-9416-9440c9ab47f0"
"1157998","1","1","1","1576c092-eb5c-11ec-9416-9440c9ab47f0"
"1157999","1","1","4","054db553-eb5c-11ec-9416-9440c9ab47f0"
"1158000","1","1","4","07710738-eb5c-11ec-9416-9440c9ab47f0"
"1158001","1","1","4","f0cd0eae-eb5b-11ec-9416-9440c9ab47f0"
"1158080","1","1","3","7d0455de-e449-11ec-9416-9440c9ab47f0"
"1158081","1","1","4","861c0d9d-e449-11ec-9416-9440c9ab47f0"
"1158082","1","1","1","78062eca-e449-11ec-9416-9440c9ab47f0"
"1158083","1","1","2","6eddb21b-e449-11ec-9416-9440c9ab47f0"
"1158084","1","1","1","61887b8d-e449-11ec-9416-9440c9ab47f0"
"1158084","1","1","3","6188c0b8-e449-11ec-9416-9440c9ab47f0"
"1158085","1","1","1","78180e97-e449-11ec-9416-9440c9ab47f0"
"1158086","1","1","1","687aab97-e449-11ec-9416-9440c9ab47f0"
"1158087","1","1","1","7aaace92-e449-11ec-9416-9440c9ab47f0"
"1158087","1","1","3","7aaade7f-e449-11ec-9416-9440c9ab47f0"
"1158088","1","1","3","65854173-e449-11ec-9416-9440c9ab47f0"
"1158089","1","1","1","6f6df432-e449-11ec-9416-9440c9ab47f0"
"1158090","1","1","1","7c539a17-e449-11ec-9416-9440c9ab47f0"
"1158090","1","1","4","7c53a76c-e449-11ec-9416-9440c9ab47f0"
"1158091","1","1","1","680fc003-e449-11ec-9416-9440c9ab47f0"
"1158092","1","1","1","7c59617f-e449-11ec-9416-9440c9ab47f0"
"1158093","1","1","1","843ba721-e449-11ec-9416-9440c9ab47f0"
"1158094","1","1","4","86afae92-e449-11ec-9416-9440c9ab47f0"
"1158096","1","1","1","757cb127-e449-11ec-9416-9440c9ab47f0"
"1158097","1","1","3","6f7f0925-e449-11ec-9416-9440c9ab47f0"
"1158098","1","1","4","8595017d-e449-11ec-9416-9440c9ab47f0"
"1158099","1","1","1","79f22b13-e449-11ec-9416-9440c9ab47f0"
"1158100","1","1","4","694cbfb4-e449-11ec-9416-9440c9ab47f0"
"1158101","1","1","4","6d42340c-e449-11ec-9416-9440c9ab47f0"
"1158199","1","1","4","7334a3da-e449-11ec-9416-9440c9ab47f0"
"1158200","1","1","2","86218eb0-e449-11ec-9416-9440c9ab47f0"
"1158200","1","1","3","8621802c-e449-11ec-9416-9440c9ab47f0"
"1158201","1","1","4","82d55831-e449-11ec-9416-9440c9ab47f0"
"1158202","1","1","1","7d190b67-e449-11ec-9416-9440c9ab47f0"
"1158203","1","1","2","638d2d1e-e449-11ec-9416-9440c9ab47f0"
"1158204","1","1","4","7971692d-e449-11ec-9416-9440c9ab47f0"
"1158205","1","1","3","70c75053-e449-11ec-9416-9440c9ab47f0"
"1158206","1","1","4","87014f60-e449-11ec-9416-9440c9ab47f0"
"1158207","1","1","1","810b8699-e449-11ec-9416-9440c9ab47f0"
"1158208","1","1","2","8013eac3-e449-11ec-9416-9440c9ab47f0"
"1158209","1","1","4","86340e05-e449-11ec-9416-9440c9ab47f0"
"1158211","1","1","1","7eba7529-e449-11ec-9416-9440c9ab47f0"
"1158212","1","1","1","6156dd13-e449-11ec-9416-9440c9ab47f0"
"1158213","1","1","1","855ae019-e449-11ec-9416-9440c9ab47f0"
"1158216","1","1","3","7c5ee828-e449-11ec-9416-9440c9ab47f0"
"1158217","1","1","4","715e9f1b-e449-11ec-9416-9440c9ab47f0"
"1158237","1","1","3","7685a8f4-e449-11ec-9416-9440c9ab47f0"
"1158237","1","1","4","7685c98a-e449-11ec-9416-9440c9ab47f0"
"1158238","1","1","1","87cc89cf-e449-11ec-9416-9440c9ab47f0"
"1158238","1","1","4","87cc9905-e449-11ec-9416-9440c9ab47f0"
"1158239","1","1","4","5fb039e7-e449-11ec-9416-9440c9ab47f0"
"1158240","1","1","1","6948a3c0-e449-11ec-9416-9440c9ab47f0"
"1158241","1","1","1","85861de8-e449-11ec-9416-9440c9ab47f0"
"1158242","1","1","1","74af6baf-e449-11ec-9416-9440c9ab47f0"
"1158243","1","1","4","757294e6-e449-11ec-9416-9440c9ab47f0"
"1158244","1","1","1","68ab40d5-e449-11ec-9416-9440c9ab47f0"
"1158245","1","1","3","82dea833-e449-11ec-9416-9440c9ab47f0"
"1158246","1","1","1","7a041b4a-e449-11ec-9416-9440c9ab47f0"
"1158250","1","1","4","749f90ea-e449-11ec-9416-9440c9ab47f0"
"1158251","1","1","1","6a9d1ce0-e449-11ec-9416-9440c9ab47f0"
"1158252","1","1","4","82a3c04f-e449-11ec-9416-9440c9ab47f0"
"1158253","1","1","1","6ed96fe1-e449-11ec-9416-9440c9ab47f0"
"1158254","1","1","3","87805d54-e449-11ec-9416-9440c9ab47f0"
"1158255","1","1","3","7acdd9a1-e449-11ec-9416-9440c9ab47f0"
"1158256","1","1","3","667e210a-e449-11ec-9416-9440c9ab47f0"
"1158257","1","1","1","73e88af6-e449-11ec-9416-9440c9ab47f0"
"1158258","1","1","1","7248409c-e449-11ec-9416-9440c9ab47f0"
"1158259","1","1","4","74e0189b-e449-11ec-9416-9440c9ab47f0"
"1158260","1","1","3","82e743c6-e449-11ec-9416-9440c9ab47f0"
"1158261","1","1","1","8479945a-e449-11ec-9416-9440c9ab47f0"
"1158262","1","1","2","87842e38-e449-11ec-9416-9440c9ab47f0"
"1158263","1","1","1","70f66ad0-e449-11ec-9416-9440c9ab47f0"
"1158264","1","1","-66","6703f66a-e449-11ec-9416-9440c9ab47f0"
"1158265","1","1","1","85a680a6-e449-11ec-9416-9440c9ab47f0"
"1158266","1","1","2","83052c06-e449-11ec-9416-9440c9ab47f0"
"1158267","1","1","2","705cad6b-e449-11ec-9416-9440c9ab47f0"
"1158268","1","1","3","77b967f4-e449-11ec-9416-9440c9ab47f0"
"1158269","1","1","2","6d8aa1fd-e449-11ec-9416-9440c9ab47f0"
"1158270","1","1","3","788ee3f8-e449-11ec-9416-9440c9ab47f0"
"1158271","1","1","1","86643899-e449-11ec-9416-9440c9ab47f0"
"1158272","1","1","1","85e1cfc5-e449-11ec-9416-9440c9ab47f0"
"1158273","1","1","1","76fc2636-e449-11ec-9416-9440c9ab47f0"
"1158274","1","1","3","7704efca-e449-11ec-9416-9440c9ab47f0"
"1158275","1","1","1","6d468d06-e449-11ec-9416-9440c9ab47f0"
"1158276","1","1","1","7b83cea5-e449-11ec-9416-9440c9ab47f0"
"1158276","1","1","2","7b83dc31-e449-11ec-9416-9440c9ab47f0"
"1158276","1","1","3","7b83e9db-e449-11ec-9416-9440c9ab47f0"
"1158276","1","1","4","7b83f6d8-e449-11ec-9416-9440c9ab47f0"
"1158277","1","1","1","87e18b33-e449-11ec-9416-9440c9ab47f0"
"1158277","1","1","2","87e19aed-e449-11ec-9416-9440c9ab47f0"
"1158277","1","1","3","87e1a7e4-e449-11ec-9416-9440c9ab47f0"
"1158277","1","1","4","87e1b48e-e449-11ec-9416-9440c9ab47f0"
"1158278","1","1","1","7b518c3f-e449-11ec-9416-9440c9ab47f0"
"1158278","1","1","2","7b519c45-e449-11ec-9416-9440c9ab47f0"
"1158278","1","1","3","7b51a9a3-e449-11ec-9416-9440c9ab47f0"
"1158278","1","1","4","7b51b752-e449-11ec-9416-9440c9ab47f0"
"1158279","1","1","1","76f8daba-e449-11ec-9416-9440c9ab47f0"
"1158280","1","1","1","6298d71d-e449-11ec-9416-9440c9ab47f0"
"1158280","1","1","4","6298e49a-e449-11ec-9416-9440c9ab47f0"
"1158281","1","1","2","761cf616-e449-11ec-9416-9440c9ab47f0"
"1158282","1","1","-66","6e111a51-e449-11ec-9416-9440c9ab47f0"
"1158283","1","1","1","5faaadc2-e449-11ec-9416-9440c9ab47f0"
"1158284","1","1","1","7ee87122-e449-11ec-9416-9440c9ab47f0"
"1158285","1","1","3","6efb024d-e449-11ec-9416-9440c9ab47f0"
"1158286","1","1","2","88cb7d0f-e449-11ec-9416-9440c9ab47f0"
"1158287","1","1","1","80cd69ef-e449-11ec-9416-9440c9ab47f0"
"1158288","1","1","3","8345c8fc-e449-11ec-9416-9440c9ab47f0"
"1158289","1","1","3","750a8557-e449-11ec-9416-9440c9ab47f0"
"1158290","1","1","-66","6ed37c18-e449-11ec-9416-9440c9ab47f0"
"1158291","1","1","1","74f5cdd8-e449-11ec-9416-9440c9ab47f0"
"1158292","1","1","4","71856667-e449-11ec-9416-9440c9ab47f0"
"1158293","1","1","2","6b5d7de6-e449-11ec-9416-9440c9ab47f0"
"1158310","1","1","1","86b499a1-e449-11ec-9416-9440c9ab47f0"
"1158311","1","1","1","770f5ce7-e449-11ec-9416-9440c9ab47f0"
"1158312","1","1","4","7bcfe7a5-e449-11ec-9416-9440c9ab47f0"
"1158313","1","1","4","80e0f42c-e449-11ec-9416-9440c9ab47f0"
"1158314","1","1","4","830136ad-e449-11ec-9416-9440c9ab47f0"
"1158315","1","1","4","7d0e6355-e449-11ec-9416-9440c9ab47f0"
"1158316","1","1","4","7ebf3181-e449-11ec-9416-9440c9ab47f0"
"1158317","1","1","4","7f76d0b0-e449-11ec-9416-9440c9ab47f0"
"1158318","1","1","1","82da9834-e449-11ec-9416-9440c9ab47f0"
"1158319","1","1","4","7ec537fe-e449-11ec-9416-9440c9ab47f0"
"1158320","1","1","1","756ae990-e449-11ec-9416-9440c9ab47f0"
"1158321","1","1","1","83941d06-e449-11ec-9416-9440c9ab47f0"
"1158322","1","1","1","85f65459-e449-11ec-9416-9440c9ab47f0"
"1158354","1","1","1","7c5052d5-e449-11ec-9416-9440c9ab47f0"
"1158355","1","1","3","6fcf12ed-e449-11ec-9416-9440c9ab47f0"
"1158356","1","1","1","884dbc31-e449-11ec-9416-9440c9ab47f0"
"1158357","1","1","1","85521b97-e449-11ec-9416-9440c9ab47f0"
"1158358","1","1","4","7a42dbba-e449-11ec-9416-9440c9ab47f0"
"1158359","1","1","3","7eb50620-e449-11ec-9416-9440c9ab47f0"
"1158443","1","1","1","b26f31d9-e512-11ec-9416-9440c9ab47f0"
"1158444","1","1","1","9f2e4511-e512-11ec-9416-9440c9ab47f0"
"1158445","1","1","1","abb350cd-e512-11ec-9416-9440c9ab47f0"
"1158446","1","1","1","97174cae-e512-11ec-9416-9440c9ab47f0"
"1158447","1","1","3","89eb3a0a-e512-11ec-9416-9440c9ab47f0"
"1158448","1","1","1","9aaf22cd-e512-11ec-9416-9440c9ab47f0"
"1158449","1","1","1","9e15a5ee-e512-11ec-9416-9440c9ab47f0"
"1158450","1","1","2","a6da2ec1-e512-11ec-9416-9440c9ab47f0"
"1158451","1","1","4","a0d99fc7-e512-11ec-9416-9440c9ab47f0"
"1158452","1","1","2","aa367f7d-e512-11ec-9416-9440c9ab47f0"
"1158452","1","1","3","aa368d71-e512-11ec-9416-9440c9ab47f0"
"1158453","1","1","4","a7bedbe7-e512-11ec-9416-9440c9ab47f0"
"1158454","1","1","4","a6d5dba8-e512-11ec-9416-9440c9ab47f0"
"1158455","1","1","2","a3b43431-e512-11ec-9416-9440c9ab47f0"
"1158455","1","1","3","a3b4419a-e512-11ec-9416-9440c9ab47f0"
"1158456","1","1","2","ad87b151-e512-11ec-9416-9440c9ab47f0"
"1158456","1","1","3","ad87a278-e512-11ec-9416-9440c9ab47f0"
"1158457","1","1","2","b2185078-e512-11ec-9416-9440c9ab47f0"
"1158458","1","1","2","b0136761-e512-11ec-9416-9440c9ab47f0"
"1158459","1","1","1","9ab400cf-e512-11ec-9416-9440c9ab47f0"
"1158460","1","1","4","89a0ab69-e512-11ec-9416-9440c9ab47f0"
"1158462","1","1","4","a45f0de4-e512-11ec-9416-9440c9ab47f0"
"1158463","1","1","1","8e72961b-e512-11ec-9416-9440c9ab47f0"
"1158464","1","1","1","a17deffc-e512-11ec-9416-9440c9ab47f0"
"1158465","1","1","1","8cf71a76-e512-11ec-9416-9440c9ab47f0"
"1158466","1","1","4","8b9a5c56-e512-11ec-9416-9440c9ab47f0"
"1158467","1","1","1","97ad06a0-e512-11ec-9416-9440c9ab47f0"
"1158468","1","1","4","9155b4dd-e512-11ec-9416-9440c9ab47f0"
"1158469","1","1","4","a8f32639-e512-11ec-9416-9440c9ab47f0"
"1158470","1","1","3","aef05a6d-e512-11ec-9416-9440c9ab47f0"
"1158471","1","1","3","98fa98bb-e512-11ec-9416-9440c9ab47f0"
"1158472","1","1","1","b3ae64a7-e512-11ec-9416-9440c9ab47f0"
"1158473","1","1","1","a0bb82aa-e512-11ec-9416-9440c9ab47f0"
"1158474","1","1","1","a0359b9e-e512-11ec-9416-9440c9ab47f0"
"1158475","1","1","1","a3539868-e512-11ec-9416-9440c9ab47f0"
"1158476","1","1","3","b150ebea-e512-11ec-9416-9440c9ab47f0"
"1158477","1","1","4","962f208e-e512-11ec-9416-9440c9ab47f0"
"1158478","1","1","2","ab1d0d6b-e512-11ec-9416-9440c9ab47f0"
"1158479","1","1","4","afc62ea3-e512-11ec-9416-9440c9ab47f0"
"1158480","1","1","1","94a43423-e512-11ec-9416-9440c9ab47f0"
"1158481","1","1","4","b115e2d9-e512-11ec-9416-9440c9ab47f0"
"1158482","1","1","1","a2eabe25-e512-11ec-9416-9440c9ab47f0"
"1158483","1","1","1","9c3c231a-e512-11ec-9416-9440c9ab47f0"
"1158484","1","1","1","a518d1fb-e512-11ec-9416-9440c9ab47f0"
"1158485","1","1","2","91c1602e-e512-11ec-9416-9440c9ab47f0"
"1158486","1","1","1","aad35944-e512-11ec-9416-9440c9ab47f0"
"1158602","1","1","1","a8b8cafa-e512-11ec-9416-9440c9ab47f0"
"1158603","1","1","4","a9a68f65-e512-11ec-9416-9440c9ab47f0"
"1158604","1","1","2","a1d66eda-e512-11ec-9416-9440c9ab47f0"
"1158605","1","1","2","a452fdcb-e512-11ec-9416-9440c9ab47f0"
"1158606","1","1","2","ac6e204e-e512-11ec-9416-9440c9ab47f0"
"1158607","1","1","1","9b2c11dc-e512-11ec-9416-9440c9ab47f0"
"1158618","1","1","4","991c3319-e512-11ec-9416-9440c9ab47f0"
"1158619","1","1","1","9f27c248-e512-11ec-9416-9440c9ab47f0"
"1158620","1","1","1","985bc8f7-e512-11ec-9416-9440c9ab47f0"
"1158620","1","1","3","985bd8af-e512-11ec-9416-9440c9ab47f0"
"1158621","1","1","1","942ebbb3-e512-11ec-9416-9440c9ab47f0"
"1158622","1","1","2","b17ea2bd-e512-11ec-9416-9440c9ab47f0"
"1158623","1","1","1","92917be3-e512-11ec-9416-9440c9ab47f0"
"1158624","1","1","1","a14f262d-e512-11ec-9416-9440c9ab47f0"
"1158625","1","1","3","afa45a97-e512-11ec-9416-9440c9ab47f0"
"1158626","1","1","1","9c232f16-e512-11ec-9416-9440c9ab47f0"
"1158627","1","1","1","a60056be-e512-11ec-9416-9440c9ab47f0"
"1158784","1","1","1","935eeaf1-e512-11ec-9416-9440c9ab47f0"
"1158785","1","1","1","8a934f2c-e512-11ec-9416-9440c9ab47f0"
"1158786","1","1","4","8d1a685c-e512-11ec-9416-9440c9ab47f0"
"1158787","1","1","1","aede7d20-e512-11ec-9416-9440c9ab47f0"
"1158787","1","1","2","aede8d91-e512-11ec-9416-9440c9ab47f0"
"1158788","1","1","-66","a7790978-e512-11ec-9416-9440c9ab47f0"
"1158788","1","1","1","a778fd0c-e512-11ec-9416-9440c9ab47f0"
"1158788","1","1","4","a778ef39-e512-11ec-9416-9440c9ab47f0"
"1158913","1","1","1","9a9c2675-e512-11ec-9416-9440c9ab47f0"
"1158914","1","1","1","9cff3190-e512-11ec-9416-9440c9ab47f0"
"1158915","1","1","3","a374553a-e512-11ec-9416-9440c9ab47f0"
"1158916","1","1","1","95b3b749-e512-11ec-9416-9440c9ab47f0"
"1158917","1","1","1","9acc7eb2-e512-11ec-9416-9440c9ab47f0"
"1158919","1","1","1","949c2a9b-e512-11ec-9416-9440c9ab47f0"
"1158920","1","1","4","93ae2e7e-e512-11ec-9416-9440c9ab47f0"
"1158921","1","1","4","b30feb1f-e512-11ec-9416-9440c9ab47f0"
"1158922","1","1","1","a774d14d-e512-11ec-9416-9440c9ab47f0"
"1158923","1","1","4","b3c637ae-e512-11ec-9416-9440c9ab47f0"
"1158938","1","1","4","9d072144-e512-11ec-9416-9440c9ab47f0"
"1158939","1","1","4","9d9f0a65-e512-11ec-9416-9440c9ab47f0"
"1158940","1","1","1","a6fc51dd-e512-11ec-9416-9440c9ab47f0"
"1158941","1","1","4","8ae9eee3-e512-11ec-9416-9440c9ab47f0"
"1158942","1","1","2","946b8fc3-e512-11ec-9416-9440c9ab47f0"
"1158943","1","1","4","a08285c6-e512-11ec-9416-9440c9ab47f0"
"1158944","1","1","1","9fe82e7e-e512-11ec-9416-9440c9ab47f0"
"1158945","1","1","1","a44824fd-e512-11ec-9416-9440c9ab47f0"
"1158946","1","1","1","93e50f1a-e512-11ec-9416-9440c9ab47f0"
"1158947","1","1","4","917428f7-e512-11ec-9416-9440c9ab47f0"
"1158952","1","1","4","8d6c6936-e512-11ec-9416-9440c9ab47f0"
"1158953","1","1","1","93b24e20-e512-11ec-9416-9440c9ab47f0"
"1158954","1","1","3","995d2ef4-e512-11ec-9416-9440c9ab47f0"
"1158955","1","1","4","a88a4bea-e512-11ec-9416-9440c9ab47f0"
"1158956","1","1","3","9a27602c-e512-11ec-9416-9440c9ab47f0"
"1158957","1","1","1","b1d91558-e512-11ec-9416-9440c9ab47f0"
"1158958","1","1","1","a8b116d4-e512-11ec-9416-9440c9ab47f0"
"1158959","1","1","1","b3bdcb9d-e512-11ec-9416-9440c9ab47f0"
"1158960","1","1","1","91b870d2-e512-11ec-9416-9440c9ab47f0"
"1158961","1","1","1","ab8d2a92-e512-11ec-9416-9440c9ab47f0"
"1158962","1","1","1","925345c7-e512-11ec-9416-9440c9ab47f0"
"1159028","1","1","-66","c545a7ef-e5db-11ec-9416-9440c9ab47f0"
"1159028","1","1","3","c5459b7a-e5db-11ec-9416-9440c9ab47f0"
"1159029","1","1","1","c6de8557-e5db-11ec-9416-9440c9ab47f0"
"1159030","1","1","3","ceb99d81-e5db-11ec-9416-9440c9ab47f0"
"1159031","1","1","1","bc266d4b-e5db-11ec-9416-9440c9ab47f0"
"1159032","1","1","1","d4b68bb4-e5db-11ec-9416-9440c9ab47f0"
"1159032","1","1","2","d4b69e28-e5db-11ec-9416-9440c9ab47f0"
"1159034","1","1","1","b63e70fa-e5db-11ec-9416-9440c9ab47f0"
"1159035","1","1","1","dad4a680-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","1","d687f774-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","4","d687e8c5-e5db-11ec-9416-9440c9ab47f0"
"1159037","1","1","3","b9cb0cd2-e5db-11ec-9416-9440c9ab47f0"
"1159038","1","1","1","ccf737d4-e5db-11ec-9416-9440c9ab47f0"
"1159172","1","1","3","dac3a2dd-e5db-11ec-9416-9440c9ab47f0"
"1159173","1","1","1","cfc20800-e5db-11ec-9416-9440c9ab47f0"
"1159174","1","1","1","bd608a80-e5db-11ec-9416-9440c9ab47f0"
"1159175","1","1","1","cd138575-e5db-11ec-9416-9440c9ab47f0"
"1159175","1","1","4","cd13930c-e5db-11ec-9416-9440c9ab47f0"
"1159176","1","1","3","b4b6ac0f-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","1","bdaf4c23-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","3","bdaf5adb-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","4","bdae6a16-e5db-11ec-9416-9440c9ab47f0"
"1159178","1","1","1","dcc4e872-e5db-11ec-9416-9440c9ab47f0"
"1159179","1","1","1","c33b7b9f-e5db-11ec-9416-9440c9ab47f0"
"1159180","1","1","3","de60e9be-e5db-11ec-9416-9440c9ab47f0"
"1159181","1","1","3","d71e8de0-e5db-11ec-9416-9440c9ab47f0"
"1159182","1","1","4","da68f32a-e5db-11ec-9416-9440c9ab47f0"
"1159183","1","1","2","c21049bc-e5db-11ec-9416-9440c9ab47f0"
"1159184","1","1","-66","db664847-e5db-11ec-9416-9440c9ab47f0"
"1159185","1","1","3","bff848aa-e5db-11ec-9416-9440c9ab47f0"
"1159186","1","1","1","de118beb-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","-66","c0cb9a0c-e5db-11ec-9416-9440c9ab47f0"
"1159188","1","1","4","c569775f-e5db-11ec-9416-9440c9ab47f0"
"1159189","1","1","3","d24380a4-e5db-11ec-9416-9440c9ab47f0"
"1159190","1","1","1","ce3e3685-e5db-11ec-9416-9440c9ab47f0"
"1159191","1","1","2","d8fe5fd0-e5db-11ec-9416-9440c9ab47f0"
"1159192","1","1","3","d8af4b51-e5db-11ec-9416-9440c9ab47f0"
"1159193","1","1","1","da228854-e5db-11ec-9416-9440c9ab47f0"
"1159194","1","1","4","c67951b6-e5db-11ec-9416-9440c9ab47f0"
"1159195","1","1","-66","d0c6d5d4-e5db-11ec-9416-9440c9ab47f0"
"1159196","1","1","3","c27496cd-e5db-11ec-9416-9440c9ab47f0"
"1159197","1","1","1","d4685ea3-e5db-11ec-9416-9440c9ab47f0"
"1159198","1","1","4","bcd86a00-e5db-11ec-9416-9440c9ab47f0"
"1159199","1","1","3","da1eeaf9-e5db-11ec-9416-9440c9ab47f0"
"1159200","1","1","2","b770e0a5-e5db-11ec-9416-9440c9ab47f0"
"1159201","1","1","3","da9bb2fe-e5db-11ec-9416-9440c9ab47f0"
"1159202","1","1","1","c7c01717-e5db-11ec-9416-9440c9ab47f0"
"1159203","1","1","4","debcae44-e5db-11ec-9416-9440c9ab47f0"
"1159204","1","1","4","c3644f3f-e5db-11ec-9416-9440c9ab47f0"
"1159205","1","1","2","cdb4723e-e5db-11ec-9416-9440c9ab47f0"
"1159206","1","1","3","b691d657-e5db-11ec-9416-9440c9ab47f0"
"1159207","1","1","2","c1e5aa52-e5db-11ec-9416-9440c9ab47f0"
"1159208","1","1","4","c47d4872-e5db-11ec-9416-9440c9ab47f0"
"1159209","1","1","4","c52f3df1-e5db-11ec-9416-9440c9ab47f0"
"1159210","1","1","4","b9bcad61-e5db-11ec-9416-9440c9ab47f0"
"1159211","1","1","4","df61edc0-e5db-11ec-9416-9440c9ab47f0"
"1159212","1","1","3","de1de126-e5db-11ec-9416-9440c9ab47f0"
"1159213","1","1","1","d1e82a2c-e5db-11ec-9416-9440c9ab47f0"
"1159214","1","1","1","bf677549-e5db-11ec-9416-9440c9ab47f0"
"1159215","1","1","3","d12d0685-e5db-11ec-9416-9440c9ab47f0"
"1159216","1","1","2","d6461abf-e5db-11ec-9416-9440c9ab47f0"
"1159217","1","1","1","da1b6011-e5db-11ec-9416-9440c9ab47f0"
"1159218","1","1","1","bf2d0700-e5db-11ec-9416-9440c9ab47f0"
"1159219","1","1","3","b608dab1-e5db-11ec-9416-9440c9ab47f0"
"1159220","1","1","1","d751163a-e5db-11ec-9416-9440c9ab47f0"
"1159221","1","1","3","d2bfeed3-e5db-11ec-9416-9440c9ab47f0"
"1159222","1","1","4","d9a1aca5-e5db-11ec-9416-9440c9ab47f0"
"1159223","1","1","4","c18ea4d3-e5db-11ec-9416-9440c9ab47f0"
"1159224","1","1","4","db60676a-e5db-11ec-9416-9440c9ab47f0"
"1159225","1","1","1","c78f5582-e5db-11ec-9416-9440c9ab47f0"
"1159226","1","1","3","c8f832c3-e5db-11ec-9416-9440c9ab47f0"
"1159227","1","1","1","c1a10e9e-e5db-11ec-9416-9440c9ab47f0"
"1159228","1","1","4","c539db0b-e5db-11ec-9416-9440c9ab47f0"
"1159229","1","1","2","d96a513b-e5db-11ec-9416-9440c9ab47f0"
"1159232","1","1","1","c22850d2-e5db-11ec-9416-9440c9ab47f0"
"1159233","1","1","4","df7ecf83-e5db-11ec-9416-9440c9ab47f0"
"1159235","1","1","1","cdfc2ec5-e5db-11ec-9416-9440c9ab47f0"
"1159236","1","1","4","d864ae05-e5db-11ec-9416-9440c9ab47f0"
"1159237","1","1","4","da6dd681-e5db-11ec-9416-9440c9ab47f0"
"1159238","1","1","4","d9749a3e-e5db-11ec-9416-9440c9ab47f0"
"1159239","1","1","4","dd75be53-e5db-11ec-9416-9440c9ab47f0"
"1159240","1","1","4","d88f971d-e5db-11ec-9416-9440c9ab47f0"
"1159241","1","1","4","c40aa73f-e5db-11ec-9416-9440c9ab47f0"
"1159242","1","1","1","c6128b86-e5db-11ec-9416-9440c9ab47f0"
"1159243","1","1","1","d4233652-e5db-11ec-9416-9440c9ab47f0"
"1159244","1","1","4","d558b00a-e5db-11ec-9416-9440c9ab47f0"
"1159245","1","1","1","cabbf7d3-e5db-11ec-9416-9440c9ab47f0"
"1159246","1","1","4","c4381d66-e5db-11ec-9416-9440c9ab47f0"
"1159247","1","1","1","dca78e4b-e5db-11ec-9416-9440c9ab47f0"
"1159248","1","1","1","d2768b32-e5db-11ec-9416-9440c9ab47f0"
"1159248","1","1","3","d276a516-e5db-11ec-9416-9440c9ab47f0"
"1159249","1","1","3","bf00e1c0-e5db-11ec-9416-9440c9ab47f0"
"1159249","1","1","4","bf015143-e5db-11ec-9416-9440c9ab47f0"
"1159250","1","1","1","cfcc5916-e5db-11ec-9416-9440c9ab47f0"
"1159251","1","1","2","dd57cf09-e5db-11ec-9416-9440c9ab47f0"
"1159252","1","1","1","d5cc553a-e5db-11ec-9416-9440c9ab47f0"
"1159252","1","1","3","d5cc46c9-e5db-11ec-9416-9440c9ab47f0"
"1159253","1","1","1","bb0a4252-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","3","dc197f84-e5db-11ec-9416-9440c9ab47f0"
"1159255","1","1","1","cfd7b9bc-e5db-11ec-9416-9440c9ab47f0"
"1159256","1","1","1","d8536b43-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","3","c4dd83a0-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","4","c4ddb3f5-e5db-11ec-9416-9440c9ab47f0"
"1159263","1","1","1","d830b911-e5db-11ec-9416-9440c9ab47f0"
"1159264","1","1","4","c2be71c9-e5db-11ec-9416-9440c9ab47f0"
"1159265","1","1","3","cafeb56c-e5db-11ec-9416-9440c9ab47f0"
"1159266","1","1","1","dd38e999-e5db-11ec-9416-9440c9ab47f0"
"1159267","1","1","1","cf3549e0-e5db-11ec-9416-9440c9ab47f0"
"1159268","1","1","3","d8a27d76-e5db-11ec-9416-9440c9ab47f0"
"1159269","1","1","1","dd8baa83-e5db-11ec-9416-9440c9ab47f0"
"1159270","1","1","4","b9457ebb-e5db-11ec-9416-9440c9ab47f0"
"1159271","1","1","1","cb768c53-e5db-11ec-9416-9440c9ab47f0"
"1159296","1","1","4","df0a06d7-e5db-11ec-9416-9440c9ab47f0"
"1159297","1","1","1","d17d866e-e5db-11ec-9416-9440c9ab47f0"
"1159298","1","1","2","cacf6bdc-e5db-11ec-9416-9440c9ab47f0"
"1159299","1","1","3","cd467863-e5db-11ec-9416-9440c9ab47f0"
"1159300","1","1","1","c879acc0-e5db-11ec-9416-9440c9ab47f0"
"1159342","1","1","4","c8ab9a9c-e5db-11ec-9416-9440c9ab47f0"
"1159343","1","1","1","b97c1ba0-e5db-11ec-9416-9440c9ab47f0"
